movieId,title,genres,year,overview,popularity
281982,Trevor Noah: I Wish You Would (2022),Comedy,2022.0,"Emmy-winning comedian Trevor Noah talks learning German, speaking ill of the dead, judging people in horror movies and ordering Indian food in Scotland.",0.3935
281989,The Sparring Partner (2022),Crime|Drama,2022.0,"Adapted from a sensational real-life case in 2013, the intricate story begins when a young man partners with his friend to murder and dismember his parents. Pleading not guilty, the defense attorneys soon turn on each other, as the defendants play the devil and idiot game. Meanwhile, heated debates emerge inside the jury room, where nine jurors grapple with the truth.",1.3748
281999,El test (2022),Comedy,2022.0,"What would you choose: be a little rich now, or wait ten years and be filthy rich? Could you wait this long? Why? And most importantly, could you come to terms with your life partner? The protagonists will have to choose between the possibility of opting for 100,000 euros at the present time or obtaining a million euros after ten years...",0.4738
282001,Nostalgia (2022),Drama,2022.0,"At the age of 25, Qinghe returns from Shenzhen to her hometown, which has taken on a new look, prompting her to start a business. During the days spent with her grandmother in the countryside, Qinghe recalls what happened in the old house. She remembers her father, who died early, forgives her mother, who remarried, and finds comfort in her two friends.",0.3858
282013,Falcon Lake (2022),Drama|Romance,2022.0,A shy teenager on a summer vacation experiences the joy and pain of young adulthood when he forges an unlikely bond with an older girl.,0.9295
282015,The Takeover (2022),Action|Crime|Thriller,2022.0,"Cédric is a worker in a precision mechanics factory in the French Alps. When he finds out that the factory is about to be sold to an investment fund, he joins forces with two of his childhood friends to pull off an epic heist.",0.3833
282023,Jim Button and the Wild 13 (2020),Adventure|Children|Fantasy,2020.0,"A year has gone by since Jim Button and his best friend, the engine driver Luke, returned from their dangerous adventure in Dragon City. Life on Morrowland goes its leisurely way again. Suddenly, dark clouds are gathering over the tranquil island of Morrowland: the notorious pirate gang ""The Wild 13"" has learned that the dragon Mrs Grindtooth has been conquered by Jim and Luke and now swears revenge.  To protect Morrowland from another threat, the two of them set off with their steam engines Emma and Molly on a dangerous journey where they meet old friends like princess Li Si, Mr. Tur Tur and Nepomuk and make new friends with Sursulapichi, a real mermaid. On their adventure, Jim's most fervent wish might also come true: to find out the truth about his mysterious origins.",0.638
282025,Lost Bullet 2 (2022),Action|Drama|Thriller,2022.0,"Having cleared his name, genius mechanic Lino has only one goal in mind: getting revenge on the corrupt cops who killed his brother and his mentor.",2.593
282037,The Amazing Maurice (2022),Adventure|Animation|Children|Comedy,2022.0,"Maurice is a streetwise ginger cat who comes up with a money-making scam by befriending a group of self-taught talking rats. When Maurice and the rodents meet a bookworm called Malicia, their little con soon goes down the drain.",2.0133
282039,Oskars Kleid (2022),Drama,2022.0,"Since Ben has been living apart from his ex-wife Mira and his children, his life has fallen apart. But unexpectedly, he gets a second chance: when Mira, pregnant to the teeth, has to be hospitalized, his children live with him again. This time, everything will be fine - he thinks! But his son Oskar brings a small problem: he wears a dress that he doesn't want to take off.",0.5483
282041,"The Boy, the Mole, the Fox and the Horse (2022)",Animation|Children|Drama,2022.0,"The unlikely friendship of a boy, a mole, a fox and a horse traveling together in the boy's search for home.",3.3078
282043,Carol of the Bells (2021),(no genres listed),2021.0,,5.0
282047,Rabiye Kurnaz vs. George W. Bush (2022),Drama,2022.0,"Desperate to help her son, Rabiye Kurnaz, a housewife and loving mother from Bremen, goes to the police, notifies authorities and almost despairs at their impotence and in the end, against all the odds, something truly remarkable happens.",0.3138
282051,It's a Wonderful Binge (2022),Comedy,2022.0,"Like the original film, the sequel is set in a near future where all drinking and drugs are banned except for on one glorious day known as The Binge. This year, that day happens to miraculously land on Christmas.",0.7069
282053,UFO Sweden (2022),Adventure|Sci-Fi,2022.0,"When a foster home placed teenage rebel suspects that her father is not dead but kidnapped by UFOs, she takes help from a UFO association to find out the truth. Together, they embark on a risky adventure that takes them far beyond the laws borders and into a world filled with UFO expeditions, conspiracies and inexplicable phenomena.",0.8615
282063,The Man Who Wanted to See It All (2021),Documentary,2021.0,"Heinz Stücke left Germany in 1962 with a bike, a tent and a goal: to see everything in the world. Now for the first time in 50 years, he's come home.",0.1333
282077,The Pez Outlaw (2022),Documentary,2022.0,"Steve Glew, a small-town Michigan farmer, boards a plane for Eastern Europe soon after the fall of the Berlin Wall. His mission is to locate a secret factory that holds the key to the most desired and valuable pez dispensers. If he succeeds, he will pull his family out of poverty and finally find a purpose in his mundane life.",0.393
282083,Sorry About the Demon (2022),Comedy|Horror|Romance,2022.0,A young man struggling with a broken heart learns that his new place is full of restless spirits.,0.3175
282087,Swallowed (2022),Horror|Thriller,2022.0,"Benjamin and Dom have been best friends since they were kids. On their last night together, Dom plans to send Benjamin off with a pocketful of cash. All he has to do is deliver a package over the border for a friend...",0.9182
282095,You Can Live Forever (2022),Drama|Romance,2022.0,"When Jaime, a gay teenager, is sent to live in a community of Jehovah's Witnesses in small-town Quebec, she falls madly in love with a devout Witness girl. The two embark on an intense affair with consequences that will reshape the rest of their lives.",1.6955
282097,70 Is Just a Number (2021),Comedy,2021.0,Seija Kuula is a superstar singer and an ageless goddess with a career spanning decades and decades. Problems start to arise when Seija falls in love with a younger guy and everybody around her seem to suffer from a bad case of baby fever. Seija orchestrates a masterplan to make everyone happy only to realize that one can not play with love. 70 Is Just a Number is a warm and humorous coming-of-age story – at 70.,0.3224
282101,Saint Omer (2022),Drama,2022.0,"A novelist attends the trial of a woman accused of killing her 15-month-old daughter by abandoning her to the rising tide on a beach in northern France. But as the trial continues, her own family history, doubts, and fears about motherhood are steadily dislodged as the life story of the accused is gradually revealed.",0.487
282103,Karaoke (2022),Comedy|Drama,2022.0,"Meir (Sasson Gabay of The Band’s Visit and Shtisel) and Tova (Rita Shukrun) are a long-married couple living in an upscale high-rise in Tel Aviv. Itzik (Lior Ashkenazi) is their new neighbor, a worldly modeling agent and bachelor. The couple attend Itzik’s karaoke parties and soon become obsessed with him, competing with each other, and other residents of the building, for his attention.",0.1762
282119,Kalev (2022),Drama,2022.0,The Soviet Union teeters on the verge of collapse in 1990 and tiny Baltic nations struggle to take back their independence. A rising tide of public opinion opposes the Estonian national team's participation in the USSR's basketball championship. The team makes the unpopular choice to participate.,0.276
282125,Ant-Man and the Wasp: Quantumania (2023),Adventure|Comedy|Sci-Fi,2023.0,"Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.",7.98
282145,Call Me Miss Cleo (2022),Documentary,2022.0,"Follow the rise, fall, and reinvention of controversial and revered '90s television psychic Miss Cleo. Featuring interviews with celebrities and those closest to the self-proclaimed voodoo priestess, this documentary explores the many layers behind a complicated and charismatic figure.",0.3933
282147,M3GAN (2023),Horror|Sci-Fi|Thriller,2023.0,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",5.2967
282155,My One True Love (2022),Comedy|Romance,2022.0,"A woman is told by a gypsy that she'll fall in love with a man named John. So her friends turn her life upside down to help her date every John they collectively know to find the ""one"".",0.8009
282161,A Man Called Otto (2022),Comedy|Drama,2022.0,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",7.0981
282163,Grom: Problem Childhood (2022),Action|Comedy|Crime|Mystery,2022.0,"In 1990s St. Petersburg, police major Konstantin Grom is trying to find and neutralize the new criminal boss, nicknamed Anubis, while his ten year old son Igor is trying to earn money by getting involved in dubious adventures.",0.326
282221,The Other Side (2020),Horror|Mystery|Thriller,2020.0,"Set against the Ethiopian abandoned children crisis, two orphan brothers are faced with the reality of never being adopted. Inspired by a true story.",0.2579
282231,First Love (2022),Drama|Romance,2022.0,"A young man’s difficult entry into adulthood, who experiences the highs and lows of his first love, while dealing with the familial fallout spurred by the financial crisis of 2008.",1.3259
282235,Adventure Thru the Walt Disney Archives (2020),Documentary,2020.0,"Explore the rich history of the Walt Disney Archives as legendary producer and host Don Hahn tours rarely seen areas of the department’s vast collections along with beloved Disney locations — including theme parks and the studio lot — through an engaging, historical lens.",0.3763
282237,Ashgrove (2022),Drama,2022.0,"Set during a pandemic that affects the world's water supply, one of the world's top scientists is battling to find a cure.",0.3115
282259,Mad Heidi (2022),Action|Adventure|Comedy|Fantasy|Horror,2022.0,"In a dystopian Switzerland that has fallen under the fascist rule of an evil cheese tyrant, Swiss mountain girl Heidi transforms herself into a kick-ass female fighting force who sets out to liberate the country from a cheese-fueled machinery of hate. ",0.9275
282291,Blueback (2022),Adventure|Children|Drama,2022.0,"Based on the best-selling novel by Tim Winton, Blueback is a timely tale about the ocean, a beautiful marine creature, and a young girl’s power to change the world.",1.0221
282295,7 Women and a Murder (2021),Comedy|Mystery,2021.0,"When the family patriarch is murdered, seven women find themselves trapped together in his mansion to solve the mystery.",1.1913
282307,Arnold Is a Model Student (2022),Drama,2022.0,"Arnold is a clever student who has won many academic awards. One day, he meets Bee who has an underground business of helping students to cheat their exams. Bee asks Arnold to join his cheating ring and offers him a lot of money. While Arnold is considering working with Bee, at his school, many students are not happy with the school’s disrespect of their freedom and they organize a big protest.",0.2755
282351,Yuni (2021),Drama,2021.0,"In her last year of secondary school, a bright Indonesian student is determined to pursue her education and resist getting married, despite the expectations of her community.",0.3303
282363,Bones of Crows (2022),Drama,2022.0,"Cree matriarch Aline Spears survives a childhood in Canada’s residential school system to continue her family’s generational fight in the face of systemic starvation, racism, and sexual abuse. She uses her uncanny ability to understand and translate codes into working for a special division of the Canadian Air Force as a Cree code talker in World War II. The story unfolds over 100 years with a cumulative force that propels us into the future.",0.8562
282381,The Son (2022),Drama,2022.0,"A successful lawyer, with a new wife and infant, agrees to care for his teenage son from a previous marriage after his ex-wife becomes concerned about the boy's wayward behavior.",2.6534
282391,Enys Men (2023),Horror,2023.0,A wildlife volunteer on an uninhabited island off the British coast descends into a terrifying madness that challenges her grip on reality and pushes her into a living nightmare.,0.7306
282401,Return to Seoul (2022),Drama,2022.0,"After an impulsive travel decision to visit friends, Freddie, 25, returns to South Korea for the first time, where she was born before being adopted and raised in France. Freddie suddenly finds herself embarking on an unexpected journey in a country she knows so little about, taking her life in new and unexpected directions.",0.7083
282407,Something You Said Last Night (2022),Drama,2022.0,"An aspiring twentysomething writer hesitantly accompanies her equally reluctant younger sister on vacation with their deliriously happy parents, in Luis De Filippis’ resonant, cliché-free debut feature.",0.1914
282435,Subject (2022),Documentary,2022.0,"On his way to prison, a man gets intercepted by a secretive government agency who task him to monitor a secret experiment in exchange for commuting his sentence.",0.2159
282443,The Subtle Art of Not Giving a #@%! (2023),Documentary,2023.0,"Mark Manson cuts through the crap to offer his not-giving-a-f*ck philosophy: a dose of raw, refreshing honesty that shows us how to live more contented, grounded lives.",0.2876
282451,For Love (2022),Documentary,2022.0,"In 1960s Hong Kong, two neighbors form an intimate bond after making a discovery about their spouses in this visually stunning tale of unrequited love.",7.8752
282453,Make People Better (2022),Documentary,2022.0,"A rogue Chinese biophysicist disappears after developing the first designer babies, shocking the world and the entire scientific community, but an investigation shows he may not have been alone in his attempts to create a “better” human being.",0.2153
282455,The Mission (2022),Documentary,2022.0,An experimental short film.,0.0363
282467,Moon Manor (2022),Comedy|Drama,2022.0,"Today is Jimmy's last day alive. His Alzheimer's is worsening, so he's decided to die like he has lived - with intention, humor, and zest. In his last day on Earth, Jimmy will show an obituary writer, his death doula, his estranged brother, his caretaker, a surreal being, and the guests at his fabulous FUN-eral, that perhaps the art of living is the art of dying.",0.6498
282477,Jolly Good Christmas (2022),Comedy|Romance,2022.0,"David is an American architect who relocates across the pond to take up a job at a prestigious London firm. As the clock counts down to Christmas Day, David is running out of time to buy his girlfriend – who also happens to be his boss’s daughter – a thoughtful present so he resorts to buying her a somewhat uninspired gift card.",0.3507
282481,The Royal Nanny (2022),Comedy|Drama|Romance,2022.0,"Claire is an MI5 agent who goes undercover as the royal nanny. She must overcome the challenges of her assignment, like resisting the charms of Prince Colin, while keeping the family safe at Christmas.",0.8165
282483,#Xmas (2022),Comedy|Drama|Romance,2022.0,"When Jen gets the chance to enter a brand’s design contest, she poses as a family influencer, enlisting the help of her best friend, Max, and her baby nephew. When her video is selected as a finalist, Jen is torn on whether to go on with her perfect “family” or reveal the truth.",0.393
282493,Narvik (2022),Action|Adventure|Drama|War,2022.0,"April, 1940. The eyes of the world are on Narvik, a small town in northern Norway, a source of the iron ore needed for Hitler's war machine. Through two months of fierce winter warfare, the German leader is dealt with his first defeat.",1.6531
282495,First Contact: An Alien Encounter (2022),Documentary|Drama,2022.0,Drama-documentary telling the gripping story of an encounter with an alien object travelling through the solar system.,0.0798
282499,The Old Way (2023),Action|Western,2023.0,"An old gunslinger and his daughter must face the consequences of his past, when the son of a man he killed years ago arrives to take his revenge.",3.3944
282501,Pelosi in the House (2022),Documentary,2022.0,"Documentarian Alexandra Pelosi offers a candid, behind-the-scenes chronicle of the life of her mother and Speaker of the United States House of Representatives, Nancy Pelosi, through her career milestones leading up to the inauguration of President Joseph Biden in January 2021.",0.0945
282527,Downeast (2021),Crime|Drama|Thriller,2021.0,"Dives into the often ignored seedy underbelly of Maine and it follows Emma Maddox as she returns to her hometown years following the mysterious death of her brother, Mikey. As she reconnects with his best friend Tommy, the two rekindle their flame and Emma begins to uncover the web of lies the town has been keeping.",0.3639
282529,Maybe I Do (2023),Comedy|Romance,2023.0,"Michelle and Allen, who have reached the point in their relationship where they are considering next steps, decide to invite  their parents to finally meet and to offer some understanding of why marriage works. Except the parents already know each other quite well, which leads to some very distinct opinions about the value of marriage.",1.6126
282537,The Engagement Plot (2022),Comedy|Romance,2022.0,"After getting her heart broken on The Price of Love, a wildly popular dating reality show that matches 20-something female contestants with a young, financially successful bachelor, teacher Hanna Knight has returned to her small-town Colorado life and moved on to better things.",0.3385
282541,Father There Is Only One 3 (2022),Children|Comedy,2022.0,"Christmas is coming. The children accidentally break a Nativity scene figurine from their father's collection and must by all means get an equal one, the problem is that it is a unique antique piece. Sara, the eldest daughter breaks up with her boyfriend, Ocho, who will try to recover her favors with the help of her father-in-law, Javier. Precisely Javier's father-in-law, Marisa's father, will be welcomed into the family home to spend the holidays after her recent separation, which will not leave Javier's mother, Milagros, indifferent. Rocío, the folklore of the family, who has been playing the Virgin for several Christmases, is relegated this year to playing the shepherdess, something that her father, Javier, is not willing to assume.",0.6095
282553,There There (2022),Comedy|Drama|Romance,2022.0,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",8.0182
282555,"Caméra Café, 20 ans déjà (2023)",Comedy,2023.0,"Now irrelevant in this 2.0 company, Jean-Claude is fired! Hervé is charged by the management to make Jean-Claude clear off quickly and without a scene. In doing so, they will tear down their memories, mixing the great and the small history of the past 20 years. Over the course of these memories, Hervé and Jean-Claude will renew the bonds of a lost friendship.",0.4208
282557,King Crimson - In The Court of The Crimson King: King Crimson at 50 (2022),Documentary,2022.0,"The film explores the “acute suffering” and transcendent glory experienced by current and former members of King Crimson, allowing the audience an intimate and sometimes uncomfortable insight into the musicians’ experience as they confront life and death head on in the world’s most demanding rock band.",0.253
282559,Landlocked (2023),Fantasy|Horror|Thriller,2023.0,"A video camera turns into a looking glass to the past in this lo-fi yet highly ambitious head-turner, following a young man who gets to reconnect with his family’s history through old, strangely immersive home movies.",0.3031
282561,Operation Fortune: Ruse de Guerre (2023),Action|Comedy|Thriller,2023.0,Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order.,7.8328
282569,Songs About Love (2021),(no genres listed),2021.0,"Robert, a young musician living in the shadow of his successful father, rebels against his father’s authority. On meeting a novice small-town vocalist, he is confronted with the nature of his inner struggle. In the face of a conflict between feeling and ambition, their joint musical project is left hanging in the air.",0.1142
282575,Jaya Jaya Jaya Jaya Hey (2022),Children|Comedy|Drama,2022.0,"Jayabharathi who was denied every simple joy in life while growing up just because she is a girl/woman is married to Rajesh, a male chauvinist, short-tempered and selfish person. On suffering domestic violence, she doesn't get any support. She then decides to fight back!",0.3769
282577,Sebastian Maniscalco: Is it Me? (2022),Comedy,2022.0,"In a lively stand-up set, Sebastian acts out life's little agonies, from school drop-offs to off-leash dogs to date nights with his wife.",0.1743
282579,38 at the Garden (2022),Documentary,2022.0,"In a hostile time for Asian Americans, the revisiting of an unlikely athlete's story 10 years later gives hope and shatters stereotypes on sport's biggest stage.",0.2557
282583,L'immensità (2022),Drama,2022.0,"Clara and Felice struggle to raise their three children in 1970s Rome. The eldest, Andrea, is transgender and yearns for another life where he gets to live as the boy he knows himself to be. Clara instinctively strives to protect her son by escaping into their imaginations to defuse family tensions.",1.1287
282585,A Kindhearted Christmas (2021),Comedy|Romance,2021.0,"Jamie owns a sightseeing and tour company in the small town of Cooperville, New York. Navigating the holidays with enthusiasm is trickier for Jamie since her husband Matt passed. Matt loved Christmas and found unparalleled joy in giving to others. While reminiscing with family, Jamie realizes the town desperately needs someone with Matt’s genius for thinking of the small gestures that bring genuine happiness to the holidays.",0.6808
282591,Turn Every Page - The Adventures of Robert Caro and Robert Gottlieb (2022),Documentary,2022.0,"Delight in the fascinating, intersecting stories of the iconic Pulitzer Prize-winning author Robert Caro and his editor of 50 years, the literary giant Robert Gottlieb, as they race to complete their life's work.",0.5594
282595,Accidentally in Love (2022),Comedy|Romance,2022.0,"Edie finds true love in London just days before she is to return to the US. They are separated, but as fate would have it, they reunite 6 years later in the US.",0.4263
282603,Viikinki (2022),Documentary,2022.0,"Documentary film about Tony Halme, masculinity and populism. The film follows how Tony Halme created a mythical, highly masculine freestyle wrestling character, The Viking, who gained fame both in the ring and in the public eye and eventually became captivated by it. With his brash speeches, Halme fired the starting shot for the rise of the Finns Party. The voice of a forgotten section of the population, a protest against the ruling elite, were the building blocks of Halme's popularity. Halme's great popularity has served as a good example of a populist figure, admired within the deep ranks of the nation, who comes from outside the political elite and changes the direction of politics. Also, despite - or perhaps because of - his openly racist statements, he was part of changing the political climate in Finland to a more acrimonious one.",0.1178
282607,Hamsters (2023),Comedy|Drama,2023.0,"A poor wild-life writer named Hamsteri, who is obsessed with natural disasters, lives in a wooden cottage in the countryside with his only friend, Minnie the mouse. In the village he is considered a bit odd and he is indeed special! When a lottery-winning family moves in next door, Hamsteri gets the hoarding opportunity of his dreams and in the process changes the course of the lives of Rurik, a bookkeeper who has lost his will to live, his wife Tellu and their children. Thus begins hoarding for what Hamsteri imagines will be ""the cruellest winter ever"".",0.2058
282609,Ёлки-иголки (2022),Adventure|Comedy,2022.0,"Katya is a landscape designer. On December 31, she delivers New Year's trees to customers. The last tree from the unfulfilled order could have become Katya's only guest for the New Year, but her mother is determined to introduce her daughter to a young man. To avoid this fate, the girl agrees to meet her uncle, her neighbor from Chicago. From this moment on, the longest day of the outgoing year begins for her: she will pick up the wrong uncle from the airport, meet a man, hide from bandits pursuing her... and on New Year's Eve she will again find herself at her tree, but will she be alone?",0.3764
282611,I am on Rewind! (2022),Comedy|Sci-Fi,2022.0,"Maksim is so busy at work, trying to do everything and not let his boss down, that he does not notice the most important things in his life. On the anniversary of meeting his beloved girl Sasha, after an accidental quarrel with an unusual taxi driver Tamara Petrovna, completely inexplicable events begin to happen to Maksim - he will have to live his life on rewind.",0.1109
282639,Running with Speed (2023),Documentary,2023.0,"Follows speedrunners, past and present, collaboratively digging for secrets and working to uncover mind-blowing shortcuts and glitches which are used to streamline their runs in top game franchises.",0.0956
282641,Thunivu (2023),Action|Crime|Thriller,2023.0,"A gang goes to rob a bank only to find that there's already a criminal mastermind holding it for ransom, but his identities and motives behind the heist remains mysterious. As they plan to collect the bounty and disappear without a trace, their crimes and their past slowly catches up with them.",0.4945
282643,Varisu (2023),Action|Drama,2023.0,"Vijay, The prodigal son of business tycoon Rajendran agrees to take over the reins of the business, much to the chagrin of his brothers. But can Vijay prove himself to be a worthy varisu and also reunite his now-broken family?",2.3942
282645,Mumbai Mafia: Police vs the Underworld (2023),Crime|Documentary,2023.0,"In 1990s Mumbai, a crime boss and his network wield unchecked power over the city — until the rise of ""encounter cops,"" who brazenly kill their targets.",0.1493
282649,Knock at the Cabin (2023),Horror|Mystery|Thriller,2023.0,"While vacationing at a remote cabin, a young girl and her two fathers are taken hostage by four armed strangers who demand that the family make an unthinkable choice to avert the apocalypse. With limited access to the outside world, the family must decide what they believe before all is lost.",2.7924
282665,Bromates (2022),Comedy,2022.0,"Longtime best friends Sid and Jonesie are dumped by their respective girlfriends. Both without a living situation, they decide to become ""bromates"", bros who are roommates, which puts their relationship to the ultimate test.",0.5003
282667,Viking (2022),Comedy|Sci-Fi,2022.0,"After witnessing a grotesque murder at a party in her new town, a teenager starts having strange visions and bizarre desires.",1.6429
282671,Plane (2023),Action|Thriller,2023.0,"After a heroic job of successfully landing his storm-damaged aircraft in a war zone, a fearless pilot finds himself between the agendas of multiple militias planning to take the plane and its passengers hostage.",6.3997
282695,There's Something Wrong with the Children (2023),Horror,2023.0,"Margaret and Ben take a weekend trip with longtime friends Ellie and Thomas and their two young children. Eventually, Ben begins to suspect something supernatural is occurring when the kids behave strangely after disappearing into the woods overnight.",1.235
282709,Where’s Rose (2022),Horror|Thriller,2022.0,"When a little girl is found after going missing, only her older brother recognizes the evil force that has returned in her place.",0.336
282711,House Party (2023),Comedy,2023.0,"Aspiring club promoters and best buds Damon and Kevin are barely keeping things together. Out of money, down on their luck and about to lose the roofs over their heads—and freshly fired from their low-lift jobs as house cleaners—the pair needs a huge windfall to make their problems go away. In a ‘what the hell?’ move, they decide to host the party of the year at an exclusive mansion, the site of their last cleaning job, which just happens to belong to none other than LeBron James. No permission? No problem. What could go wrong?",2.4252
282713,The Devil Conspiracy (2023),Horror|Thriller,2023.0,"A powerful biotech company has breakthrough technology allowing them to clone history’s most influential people with just a few fragments of DNA. Behind this company is a cabal of Satanists that steals the shroud of Christ, putting them in possession of Jesus’ DNA. The clone will serve as the ultimate offering to the devil. The Archangel Michael comes to earth and will stop at nothing to end the devil’s conspiracy.",1.7615
282719,Dog Gone (2023),Adventure|Children|Drama,2023.0,"When his beloved dog goes missing, a young man embarks on an incredible search with his parents to find him and give him life-saving medication.",0.8884
282721,Looop Lapeta (2022),Action|Comedy|Crime,2022.0,"When her boyfriend loses a mobster's cash, Savi races against the clock to save the day — if only she can break out of a curious cycle of dead ends.",0.7988
282725,Andrew Santino: Cheeseburger (2023),Comedy,2023.0,No topic is safe in this unfiltered stand-up set from Andrew Santino as he skewers everything from global warming to sex injuries to politics.,0.3074
282727,The Offering (2023),Horror,2023.0,"In the wake of a young Jewish girl’s disappearance, the son of a Hasidic funeral director returns home with his pregnant wife in hopes of reconciling with his father. Little do they know that directly beneath them in the family morgue, an ancient evil with sinister plans for the unborn child lurks inside a mysterious corpse.",1.2535
282733,Just Animals (2022),Documentary,2022.0,"Activists have been fighting for animal rights for decades. Will they succeed in winning the battle against meat production or will the food industry be unstoppable? The film depicts the structural nature of the animal industry and the systematic abuse of power through three central characters. They fight the battle of David and Goliath against a seemingly invincible industry, ready to achieve their goals at any cost. The brutal undercover photos taken by the activists have caused a series of international scandals, but will they ultimately succeed in making a difference?",0.1702
282737,The Visitor from the Future (2022),Adventure|Comedy|Sci-Fi,2022.0,"In a devastated future, the apocalypse threatens the Earth. The last hope lies with a man capable of time travel. His mission: to return to the past and change the course of events. But the time police hunts him down in every era. A race against time begins for the Visitor from the Future...",0.8356
282741,Le Tigre et le Président (2022),Comedy,2022.0,"1920. Georges Clémenceau just lost the french presidential elections to the unknown Paul Deschanel, an idealistic who wants to change the country. But, one day, Deschanel falls from a train and disappear. At daybreak, France is looking for its president, a great chance for the « Tiger » Georges Clémenceau.",0.2854
282745,Scarlet (2023),Drama,2023.0,A French widower and WWI veteran returns home after the war to raise his newborn daughter.,1.033
282753,Sharper (2023),Crime|Drama|Thriller,2023.0,"A small, wealthy family in New York City gets progressively torn apart by secrets, lies, and the theft that orchestrates all of it.",2.0918
282755,Door Mouse (2023),Mystery|Thriller,2023.0,A burlesque dancer with dreams of becoming a comic book artist investigates the disappearance of a close friend.,0.5141
282757,Kalyanam Kamaneeyam (2023),Children|Comedy|Romance,2023.0,"Shiva is a youngster searching for a job, and Sruthi is a software employee. Love blossoms into marriage for Siva and Sruthi, but Shiva's efforts at trying to find a job go unnoticed by Sruthi, which leads to complications in their relationship.",0.258
282759,Kuttey (2023),Comedy|Crime|Thriller,2023.0,"A van carrying crores of cash. One rainy night in the outskirts of Mumbai. Unaware of each other, three stray gangs cross paths on the hunt. Unfortunately, all of them have the same plan. Bullets... Blood... Betrayal... It’s every man for himself... All the dogs after one bone. Will these dogs bite the bone, or will they lose to greed?",0.5954
282763,Tom Papa: What a Day! (2022),Comedy,2022.0,"Tom doles out truths about post-marriage intimacy, his problematic pet pug and why men are to blame for most of life's inconveniences.",0.1774
282773,Teambuilding (2022),Comedy,2022.0,"A frothy comedy about life in the corporation, about the challenges of building a career and those of consolidating and motivating a team. The film, a satire of corporate life, reveals the events of a team building in which the robotic corporativism unleash themselves and unleash themselves by showing their human side.",0.2272
282779,Goodbye Jerome! (2022),Animation|Children|Fantasy,2022.0,"Having just arrived in paradise, Jerome sets out to find his wife Maryline. In the course of his search, he sinks into a surreal and colorful world in which no one seems to be able to help him.",0.2026
282799,The Hatchet Wielding Hitchhiker (2023),Crime|Documentary,2023.0,"After Kai saves a woman's life, he turns into an overnight hero and viral sensation — until disturbing truths about his erratic behavior come to light. This shocking documentary chronicles a happy-go-lucky nomad's ascent to viral stardom and the resulting steep downward spiral.",0.5307
282833,The Nightingale of Bursa (2023),Comedy,2023.0,"Cengiz is the singer at a tea garden in Bursa and his greatest ambition is to release an album. Cengiz's life changes when he meets Taskin. Believing that the song composed by Taskin's father, Serafettin, would be a great start for his album, Cengiz buys the song using money he borrowed from his older brother. When Taskin spends all that money, Cengiz starts performing with Taskin and his sister Arzu.",0.7123
282835,65 (2023),Sci-Fi|Thriller,2023.0,"65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.",6.0136
282837,The Worst Idea Ever (2023),Comedy,2023.0,"The lifelong friendship between the two game developers begins to fray as one longs for nostalgia of her youth, and the other for marriage and a life abroad. When old grudges surface at a LARP-themed bachelorette party, it's time to find out who's living whose dream.",0.2025
282843,Missing (2023),Drama|Mystery|Thriller,2023.0,"When her mother disappears while on vacation in Colombia with her new boyfriend, June’s search for answers is hindered by international red tape. Stuck thousands of miles away in Los Angeles, June creatively uses all the latest technology at her fingertips to try and find her before it’s too late. But as she digs deeper, her digital sleuthing raises more questions than answers... and when June unravels secrets about her mom, she discovers that she never really knew her at all.",3.3192
282849,Actual People (2021),(no genres listed),2021.0,"An aimless girl in her final week of college goes to great lengths to win the affections of a boy from her hometown, Philadelphia, and ends up having to confront anxieties about her love life, family, and future.",0.3095
282861,Fear (2023),Horror,2023.0,"During a bachelorette party in a secluded California farmhouse, masked intruders launch a brutal attack, forcing eight women to fight for survival. Led by Tess, a troubled military veteran, they unite to defend themselves throughout a harrowing night.",1.6034
282869,The Princess and the Bodyguard (2023),Romance,2023.0,"On her 35th birthday, Lexi discovers that she will suddenly have to give up her normal life in New York and become who she always secretly was… a royal Princess. She has two weeks to come to terms with this, reveal her true identity to her best friend, and find a suitable date for the royal gala, where she will be introduced to the world. All under the watchful eye of her handsome but infuriating bodyguard, Noah.",0.4877
